id_a	id_b	n_formes_compartides	formes	estat
spk-008	spk-038	5	a veure,bueno,crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-039	5	crec,llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-040	5	a veure,crec,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-041	6	bueno,crec,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-042	6	a nivell,bueno,crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-043	7	a nivell,bueno,doncs,llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-044	9	a nivell,a veure,crec,de fet,doncs,llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-045	6	a nivell,a veure,bueno,crec,llavors,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-046	5	a nivell,bueno,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-048	4	a nivell,a veure,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-049	3	de fet,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-051	4	a nivell,a veure,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-053	6	a nivell,bueno,crec,de fet,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-054	7	a nivell,a veure,crec,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-055	3	doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-056	3	doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-057	4	a veure,crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-058	3	bueno,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-008	spk-059	6	crec,de fet,doncs,llavors,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-010	4	bé,llavors,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-011	4	bé,de fet,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-014	4	bé,clar,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-015	5	clar,de fet,diguem,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-016	6	clar,llavors,perquè,tirar endavant,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-017	4	bé,de fet,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-018	4	bé,clar,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-019	4	bé,de fet,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-020	4	bé,llavors,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-022	4	bé,clar,diguem,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-024	4	clar,de fet,diguem,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-026	5	bé,clar,de fet,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-027	3	diguem,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-028	4	bé,clar,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-030	4	bé,diguem,llavors,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-031	3	perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-033	4	clar,de fet,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-035	3	clar,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-037	5	bé,clar,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-038	5	bé,clar,perquè,tirar endavant,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-039	5	diguem,llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-040	4	clar,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-041	5	bé,clar,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-042	4	bé,clar,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-043	6	clar,llavors,perquè,tirar endavant,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-044	7	bé,clar,de fet,llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-045	3	bé,llavors,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-046	4	bé,clar,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-048	3	bé,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-049	4	bé,clar,de fet,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-050	3	bé,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-051	4	bé,diguem,tirar endavant,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-053	6	bé,clar,de fet,perquè,tirar endavant,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-054	5	bé,clar,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-055	3	bé,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-056	3	bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-057	4	bé,clar,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-009	spk-059	5	clar,de fet,llavors,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-011	4	a nivell,bé,crec,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-014	5	a veure,bé,crec,o sigui,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-016	7	a veure,crec,doncs,llavors,o sigui,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-017	4	a veure,bé,doncs,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-018	6	a nivell,a veure,bé,doncs,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-020	4	a nivell,bé,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-022	3	a nivell,bé,doncs	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-024	3	a veure,crec,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-026	5	a nivell,a veure,bé,crec,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-027	3	crec,o sigui,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-028	5	a nivell,a veure,bé,doncs,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-030	4	bé,doncs,llavors,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-031	5	a veure,crec,doncs,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-033	3	a veure,crec,doncs	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-034	3	crec,doncs,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-036	4	bé,doncs,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-037	7	a nivell,bé,crec,doncs,llavors,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-038	4	a veure,bé,crec,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-039	4	crec,llavors,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-040	5	a veure,crec,o sigui,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-041	5	bé,crec,doncs,llavors,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-042	6	a nivell,bé,crec,doncs,o sigui,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-043	5	a nivell,doncs,llavors,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-044	9	a nivell,a veure,bé,crec,doncs,llavors,o sigui,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-045	7	a nivell,a veure,bé,crec,llavors,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-046	4	a nivell,bé,crec,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-048	5	a nivell,a veure,bé,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-049	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-050	3	bé,doncs,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-051	5	a nivell,a veure,bé,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-053	4	a nivell,bé,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-054	8	a nivell,a veure,bé,crec,doncs,llavors,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-055	3	bé,doncs,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-056	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-057	5	a veure,bé,crec,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-010	spk-059	4	crec,doncs,llavors,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-014	3	bé,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-015	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-016	5	bueno,crec,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-017	4	bé,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-018	5	a nivell,bé,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-019	4	bé,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-020	4	a nivell,bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-022	3	a nivell,bé,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-024	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-025	4	bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-026	7	a nivell,bé,crec,de fet,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-027	3	bueno,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-028	4	a nivell,bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-029	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-031	4	bueno,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-033	3	crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-035	5	a nivell,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-037	6	a nivell,bueno,bé,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-038	5	bueno,bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-039	3	crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-040	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-041	5	bueno,bé,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-042	5	a nivell,bueno,bé,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-043	5	a nivell,bueno,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-044	7	a nivell,bé,crec,de fet,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-045	6	a nivell,bueno,bé,crec,evidentment,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-046	7	a nivell,bueno,bé,crec,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-048	4	a nivell,bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-049	3	bé,de fet,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-050	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-051	3	a nivell,bé,crec	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-053	7	a nivell,bueno,bé,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-054	5	a nivell,bé,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-056	3	bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-057	4	bé,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-058	3	bueno,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-011	spk-059	4	crec,de fet,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-015	4	clar,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-016	6	a veure,clar,crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-017	4	a veure,bé,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-018	5	a veure,bé,clar,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-020	3	bé,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-022	3	bé,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-024	5	a veure,clar,crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-025	3	bé,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-026	5	a veure,bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-027	4	crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-028	4	a veure,bé,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-031	4	a veure,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-033	4	a veure,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-034	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-035	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-037	5	bé,clar,crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-038	5	a veure,bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-039	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-040	6	a veure,clar,crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-041	4	bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-042	6	bé,clar,crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-043	3	clar,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-044	7	a veure,bé,clar,crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-045	4	a veure,bé,crec,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-046	4	bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-048	4	a veure,bé,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-050	4	bé,clar,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-051	4	a veure,bé,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-053	5	bé,clar,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-054	6	a veure,bé,clar,crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-055	3	bé,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-057	6	a veure,bé,clar,crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-014	spk-059	4	clar,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-016	5	clar,crec,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-017	4	de fet,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-018	3	clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-019	3	de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-022	3	clar,diguem,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-024	6	clar,crec,de fet,diguem,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-025	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-026	5	clar,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-027	4	crec,diguem,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-028	3	clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-029	4	crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-031	4	crec,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-033	4	clar,crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-034	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-035	5	clar,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-037	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-038	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-039	4	crec,diguem,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-040	5	clar,crec,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-041	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-042	4	clar,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-043	4	clar,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-044	6	clar,crec,de fet,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-046	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-050	3	clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-051	3	crec,diguem,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-053	6	clar,crec,de fet,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-054	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-057	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-015	spk-059	5	clar,crec,de fet,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-017	5	a veure,doncs,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-018	7	a veure,clar,doncs,evidentment,llavors,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-019	3	evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-020	4	llavors,o sigui,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-022	3	clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-023	3	bueno,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-024	7	a veure,aleshores,clar,crec,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-025	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-026	6	a veure,clar,crec,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-027	5	bueno,crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-028	6	a veure,clar,doncs,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-029	3	crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-030	4	aleshores,doncs,llavors,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-031	8	a veure,bueno,crec,doncs,evidentment,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-033	7	a veure,aleshores,clar,crec,doncs,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-034	4	crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-035	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-036	3	doncs,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-037	8	bueno,clar,crec,doncs,llavors,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-038	8	a veure,bueno,clar,crec,evidentment,perquè,tirar endavant,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-039	5	crec,llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-040	8	a veure,clar,crec,evidentment,o sigui,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-041	7	bueno,clar,crec,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-042	8	aleshores,bueno,clar,crec,doncs,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-043	9	bueno,clar,doncs,evidentment,llavors,perquè,tirar endavant,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-044	10	a veure,clar,crec,doncs,evidentment,llavors,o sigui,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-045	7	a veure,bueno,crec,evidentment,llavors,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-046	6	bueno,clar,crec,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-048	5	a veure,evidentment,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-049	3	clar,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-050	5	clar,doncs,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-051	4	a veure,crec,tirar endavant,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-052	3	bueno,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-053	7	bueno,clar,crec,evidentment,perquè,tirar endavant,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-054	8	a veure,clar,crec,doncs,llavors,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-055	3	doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-056	3	doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-057	7	a veure,clar,crec,evidentment,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-058	3	bueno,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-016	spk-059	6	clar,crec,doncs,llavors,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-018	5	a veure,bé,doncs,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-019	4	bé,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-022	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-024	4	a veure,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-025	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-026	5	a veure,bé,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-028	5	a veure,bé,doncs,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-029	3	de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-030	3	bé,doncs,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-031	5	a veure,doncs,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-033	4	a veure,de fet,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-034	3	doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-035	3	de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-037	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-038	4	a veure,bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-040	4	a veure,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-041	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-042	4	bé,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-043	4	doncs,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-044	7	a veure,bé,de fet,doncs,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-045	3	a veure,bé,evidentment	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-046	3	bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-048	4	a veure,bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-049	3	bé,de fet,doncs	semblança textual small; no és relació dialectal; pendent d’audició
spk-017	spk-050	4	bé,doncs,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
